season,episode,dialog,num_words,speaker
2,2,What?,1,<strong>Twin 1</strong>
2,2,That's so bad. I really liked him.,7,<strong>Twin 2</strong>
2,2,Yeah. I guess we're just a threesome tonight.,8,<strong>Barney</strong>
2,2,Lily. What are you doing here?,6,<strong>Marshall</strong>
2,2,"Oh, I-I was just walking by. I wasn't... Oh, you mean, New-York? My program ended. It was just great. Just lots of fun. It was awful. It was the worst mistake I ever made. I'm so sorry Marshall. And, hello.",40,<strong>Lily</strong>
2,2,"Lily, this was the worst summer of my life.",9,<strong>Marshall</strong>
2,2,I know. It was the worst summer of my life.,10,<strong>Lily</strong>
2,2,It was the hardest thing I've ever had to go through.,11,<strong>Marshall</strong>
2,2,Can we please get back together?,6,<strong>Lily</strong>
2,2,"All that crap you said to me about &quot;we need to figure out who we are outside of us, and we need to learn to do things on our own.&quot;. It broke my heart. Three months ago, you broke my heart.",41,<strong>Marshall</strong>
2,2,Can we please get back together?,6,<strong>Lily</strong>
2,2,"Lily, you were right. All that crap was right. So, no. No, we can't get back together. We shouldn't. At least, not right now.",24,<strong>Marshall</strong>
2,2,Wow. OK. Yeah. Wi... Will we still see each other?,10,<strong>Lily</strong>
2,2,Yeah. Yeah. I think so. I don't know. This is all really new to me. I just got out of a long relationship. I like your hair.,27,<strong>Marshall</strong>
2,2,"Thanks. I, uh, figured, new city, new color - uh, old color. <em>(Music 'It's gonna be different this time' / Later).</em> And the pizza there. Worst pizza ever! I'm so glad to be back in New-York.",36,<strong>Lily</strong>
2,2,Yeah.,1,<strong>Marshall</strong>
2,2,"Listen, if there is anything I can do to even begin to make things up to you.",17,<strong>Lily</strong>
2,2,"Actually, there's maybe something you can do for me. But you can never ever ask me why.",17,<strong>Marshall</strong>
2,2,"So then, I was promoted to assistant ménage-er. Manager. Why do I keep doing that? <em>(Lily arrives.)</em> Lily?",18,<strong>Barney</strong>
2,2,"You gave me Chlamydia, you jerk! <em></em>",7,<strong>Lily</strong>
2,2,"So, where was I? Ah yes. Assistant ménage-er. I did it again. I can't believe it!",16,<strong>Barney</strong>
2,2,"You gave my twin sister Chlamydia! You slime! <em>(She throws a second drink at his face and leaves, following by the twins).</em>",22,<strong>Lily</strong>
2,2,"Wait, wait, I know magic. Well played, Eriksen. Well played.",10,<strong>Barney</strong>
2,2,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
2,3,"Kids you know that photo in the den? It was taken back in 2006, when Grandma and Grandpa came to visit me and we all went out to brunch. We all look pretty happy, right? Wrong.",36,<strong>Ted</strong>
2,3,I wish your face would melt off.,7,<strong>Lily</strong>
2,3,I wish your eyeballs would explode.,6,<strong>Marshall</strong>
2,3,I hate you.,3,<strong>Lily</strong>
2,3,I hate you more.,4,<strong>Marshall</strong>
2,3,I'm going to kill him.,5,<strong>Ted</strong>
2,3,I can't say I blame you.,6,<strong>Barney</strong>
2,3,"No, I mean I'm seriously going to kill him.",9,<strong>Ted</strong>
2,3,I don't care how unpleasant it is. You have to talk to him.,13,<strong>Robin</strong>
2,3,Not now.,2,<strong>Ted's mother</strong>
2,3,"Okay, if you don't, I will.",6,<strong>Robin</strong>
2,3,Robin...! <em>(She lifts her arm and hits the waitress who falls down.)</em>,12,<strong>Ted's mother</strong>
2,3,"Okay, for any of this to make sense, you got to understand, there are three parts to this story. Let's start with the Marshall and Lily part.",27,<strong>Ted from 2030</strong>
2,3,"As a 30th anniversary gift, I had flown my parents to New York for the weekend.",16,at the apartment.</em><strong>Ted from 2030</strong>
2,3,"Oh, I forgot to tell you, your cousin Jimmy had a wonderful time at that spa he visited.",18,<strong>Ted's mother</strong>
2,3,You mean the spa the judge ordered him to go to to quit cocaine?,14,<strong>Ted</strong>
2,3,Coffee?,1,<strong>Ted's mother</strong>
2,3,"You know, Grandma and Grandpa didn't like to talk about things that were uncomfortable, emotional, or in any way... real.",20,<strong>Ted from 2030</strong>
2,3,"Hi, Mr. and Mrs. Mosby.",5,<strong>Lily</strong>
2,3,"Oh, Lily! Hi, Marshall.",4,<strong>Ted's father</strong>
2,3,Good to see you.,4,<strong>Marshall</strong>
2,3,I was just stopping by to pick up some of my things.,12,<strong>Lily</strong>
2,3,"Yes, we were so sorry to hear about your... You know, the, the... Well...",14,<strong>Ted's mother</strong>
2,3,Lily calling off the wedding and dumping me?,8,<strong>Marshall</strong>
2,3,Me begging Marshall to take me back and him rejecting me?,11,<strong>Lily</strong>
2,3,I love your hair.,4,<strong>Ted's mother</strong>
2,3,"This was only the second time Marshall and Lily had seen each other since breaking up, but to their credit, it wasn't that awkward.",24,<strong>Ted from 2030</strong>
2,3,"Actually, we're cool. We just divided up CDs. It was all very civil. I'm proud of us. Wwe're, we're good.",20,<strong>Marshall</strong>
2,3,"Well, we were all going to go to Casa a Pezzi at 8",13,<strong>Ted's mother</strong>
2,3,Um...,1,<strong>Lily</strong> <em>(looking at Marshall)</em>
2,3,What?,1,<strong>Marshall</strong>
2,3,"Well, I-I don't want to go if it would make you uncomfortable.",12,<strong>Lily</strong>
2,3,Why would it?,3,<strong>Marshall</strong>
2,3,"Well, I mean, yeah, we're... We're good, but you got to admit there's that stuff between us.",17,<strong>Lily</strong>
2,3,"Um, not for me. Now it's just like we're friends. It's like we're brother and sister.",16,<strong>Marshall</strong>
2,3,"&quot;Brother and sister&quot;?! Okay. Fine, yeah, I'll see you at the restaurant, bro. <em></em>",14,<strong>Lily</strong>
2,3,See? Not awkward at all.,5,<strong>Ted from 2030</strong>
2,3,"Hello, everyone.",2,<strong>Lily</strong>
2,3,Hi.,1,<strong>All</strong>
2,3,"Hello, Marshall.",2,<strong>Lily</strong>
2,3,"Lily, that is a stunning dress.",6,<strong>Ted's mother</strong>
2,3,"Oh, thanks. It's kind of revealing, but I thought, &quot;Hey, we're all family.&quot; Right, bro? Ooh, ah...",17,<strong>Lily</strong>
2,3,What's wrong?,2,<strong>Ted</strong>
2,3,"Oh, I, I hurt my ankle in yoga today. The instructor told me to just take deep breaths to get through the pain, just... <em></em> Are you all right? You're kind of sweating.",33,<strong>Lily</strong>
2,3,"No, I'm fine. It's just... This roll is really spicy.",10,<strong>Marshall</strong>
2,3,"Lily is evil! She just wore that dress to torture me. Well, you know what? Two can play at that game. See, at brunch, I'm going to torture Lily right back. Yeah. There's a part of my body that she's got a weakness for, too.",45,<strong>Marshall</strong>
2,3,"Dude, you can't whip that out at brunch.",8,<strong>Barney</strong>
2,3,"No, not that. I'm going to unleash my calves.",9,<strong>Marshall</strong>
2,3,That's crazy. Nobody's turned on by men's calves. They're a thoroughly unerotic body part.,14,<strong>Barney</strong>
2,3,"Well, yeah, I'd say that, too, if I had those skinny little chicken legs.",14,<strong>Marshall</strong>
2,3,I'll be waiting by the phone for your apology.,9,<strong>Barney</strong>
2,3,So Marshall showed up at brunch with a plan.,9,<strong>Ted from 2030</strong>
2,3,Hello.,1,<strong>Marshall</strong>
2,3,"Oh, hi.",2,<strong>Ted's father</strong>
2,3,"Hey, Marshall.",2,<strong>Ted</strong>
2,3,Hey.,1,<strong>Robin</strong>
2,3,Hey. How are you feeling? You looked kind of feverish last night.,12,<strong>Lily</strong>
2,3,"Oh, no, I actually feel great. It is kind of warm in here, though, isn't it?",16,Marshall
2,3,"Oh, I don't know, if anything, it's kind of... (<em>Marshall starts unzipping his knee zips)</em> What are you doing?",19,<strong>Lily</strong>
2,3,"Oh, nothing. Nothing at all. I'm just making myself feel a little bit more... comfortable. <em></em> Oh. Oh, yes. I've been doing all these toe lifts lately, and so... My calves have really been cramping up.",36,<strong>Marshall</strong>
2,3,Take off your dress.,4,<strong>Marshall</strong>
2,3,Take off the rest of your pants.,7,<strong>Lily</strong>
2,3,I really wasn't expecting that to happen.,7,<strong>Lily</strong>
2,3,"Yeah, me neither. It kind of complicates things, doesn't it?",10,<strong>Marshall</strong>
2,3,"Yeah, it does. Why did you have to throw your magnificent calves at me? You know you have a punter's leg.",21,<strong>Lily</strong>
2,3,"Well, why did you have to throw your beautiful boobs at me? You know you have... boobs.",17,<strong>Marshall</strong>
2,3,"Just admit it, you came here trying to seduce me.",10,<strong>Lily</strong>
2,3,Seduce you? You seduced me.,5,<strong>Marshall</strong>
2,3,You sat down next to me and took most of your pants off.,13,<strong>Lily</strong>
2,3,You went to San Francisco for three months.,8,<strong>Marshall</strong>
2,3,How is that seducing you?,5,<strong>Lily</strong>
2,3,"Well, it's not but I'm still mad about it.",9,<strong>Marshall</strong>
2,3,"All right, that's it - I want The Beatles Anthology.",10,<strong>Lily</strong>
2,3,"Oh, well, that's too bad. I'm keeping it! And you know the U2 box set I gave you? Look inside - all Dave Matthews.",24,<strong>Marshall</strong>
2,3,You are evil.,3,<strong>Lily</strong>
2,3,Smile!,1,<strong>The waitress</strong> <em>(taking a photo)</em>
2,3,I'm going to kill him.,5,<strong>Ted</strong>
2,3,I can't say I blame you.,6,<strong>Barney</strong>
2,3,"No, I mean I'm seriously going to kill him.",9,<strong>Ted</strong>
2,3,Now let's talk about the Barney part of the story.,10,<strong>Ted from 2030</strong>
2,3,"This was going to be Robin's first time meeting my parents, so we were both a little nervous.",18,at the apartment.</em><strong>Ted from 2030</strong>
2,3,"Barney, what are you doing here?",6,<strong>Ted</strong>
2,3,Uh... I'm here to meet your parents. They must be dying to meet me after all the legendary Barney stories you've told them.,23,<strong>Barney</strong>
2,3,I haven't told them any legendary Barney stories.,8,<strong>Ted</strong>
2,3,What?,1,<strong>Barney</strong>
2,3,"Barney, here is a list of all the things I talk with my dad about&#058; baseball.",16,<strong>Ted</strong>
2,3,But I'm your best friend.,5,<strong>Barney</strong>
2,3,"Well, actually Marshall's my...",4,<strong>Ted</strong>
2,3,I'm the most important person in your life.,8,<strong>Barney</strong>
2,3,"Well, Robin's actually...",3,<strong>Ted</strong>
2,3,How could your parents not know about me? I'm delightful.,10,<strong>Barney</strong>
2,3,"To us, sure, in very small, infrequent doses. I mean, come on, you're not exactly the kind of friend parents want their kid to have.",25,<strong>Robin</strong>
2,3,"Oh, really? Then I guess those shoes aren't the thing you're most wrong about today.",15,<strong>Barney</strong>
2,3,"Hey, Mom. Hey, Dad.",4,<strong>Ted</strong>
2,3,Ted.,1,<strong>Ted's father</strong>
2,3,I know you've all been excited to meet...,8,<strong>Ted</strong>
2,3,Barney Stinson. An honor to meet the two of you. That needlepoint &quot;Bless This Mess&quot; pillow you made for Ted - what a stitch. Stitch! Did that just happen? <em>(Ted's parents and Barney laugh)</em>,34,<strong>Barney</strong>
2,3,"Uh, Mom, Dad, this is my girlfriend, Robin.",8,<strong>Ted</strong>
2,3,Hello.,1,<strong>Ted's father</strong>
2,3,Hello.,1,<strong>Robin</strong>
2,3,"Oh, it's wonderful to meet you, Robin. Oh, you are so pretty. Isn't she pretty, Al?",16,<strong>Ted's mother</strong>
2,3,A real looker.,3,<strong>Ted's father</strong>
2,3,"That's funny, I didn't even &quot;look&quot; in the mirror today. That's not anything, is it? So, I made a reservation at San Marino tonight for 8",26,<strong>Robin</strong>
2,3,"San Marino! Oh, you're serious? Yikes. No. We have to try Casa A Pezzi. Best salmon risotto I have ever had.",21,<strong>Barney</strong> <em>(laughing)</em>
2,3,I love salmon risotto.,4,<strong>Ted's mother</strong>
2,3,I know.,2,<strong>Barney</strong>
2,3,How are we supposed to get a table at Casa A Pezzi? They're booked for weeks.,16,<strong>Robin</strong>
2,3,"Well, lucky for you, I happen to know the head waitress, which is ironic because...",15,<strong>Barney</strong>
2,3,"Stop it! Don't, don't!",4,<strong>Ted</strong>
2,3,"Ironic because we both work at a homeless shelter where I serve the food. Where do you volunteer, Robin?",19,<strong>Barney</strong>
2,3,"What's the matter with you? I'm his girlfriend, and I'm not even trying that hard. Way to wreck the curve, kiss-ass.",21,<strong>Robin</strong>
2,3,"Robin, I'm his best friend. That's a commitment. Girlfriend? That's like a bad flu. Out of your system after a couple weeks in bed. High five!",26,<strong>Barney</strong>
2,3,Can I help?,3,<strong>Ted's mother</strong>
2,3,"Yes, you can, Virginia. There's a story behind that broach, and I'm going to hear it.",16,<strong>Barney</strong>
2,3,"Well, funny you should ask...",5,<strong>Ted's mother</strong>
2,3,"Whoa! Bravo, Barney. Oh, oh oh!",6,<em>At &quot;Casa a pezzi&quot;. Barney is playing the piano.</em><strong>Ted's father</strong>
2,3,"That is my all-time favorite sonata.Barney, you are just delightful.",10,<strong>Ted's mother</strong>
2,3,"No, Virginia, you're delightful, I am deligh-ted. And he's just Ted. I'm really not planning these things; they just keep happening.",21,<strong>Barney</strong>
2,3,"Whoops. I think I dropped an ice cube down here. Ow, it's so cold.",14,<strong>Lily</strong>
2,3,"All right, that's it, I'm out of here. In a minute.",11,<strong>Marshall</strong>
2,3,Anyone up for a drink at MacLaren's?,7,<strong>Barney</strong>
2,3,"No, I'm kind of tired.",5,<strong>Robin</strong>
